     0.000     0.000     0.000         *         *    24.100     0.000    -0.021     0.860 180
     0.000     0.000     0.000         *         *    36.400     0.000     0.127     0.828 180
     1.000     1.000     0.000         *         *    37.400     0.000     1.609     0.516 181
     0.000     2.000     0.000         *         *    24.300     0.000     1.670     0.683 181
     0.000     0.000         *     0.000     1.000     6.000     0.000     0.094     0.787 181
     0.000     2.000         *     0.000     0.000    12.000     0.000     1.456     0.652 181
     0.000     1.000     1.000         *         *    24.700     0.000     1.388     0.559 183
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.128     0.832 183
     0.000     0.000     1.000         *         *    36.300     0.000     0.363     0.798 185
     0.000     1.000     2.000         *         *    24.800     0.000     1.451     0.545 185
     0.000     0.000         *     0.000     0.000     6.000     0.000    -0.341     0.847 185
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.130     0.852 185
     0.000     1.000     1.000         *         *    34.800     1.000     1.490     0.448 186
     0.000     2.000     1.000         *         *    22.100     1.000     1.723     0.498 186
     0.000     0.000         *     0.000     0.000    12.200     1.000    -0.255     0.852 186
     2.000     0.000         *     0.000     0.000     6.300     1.000     0.309     0.767 186
     0.000     0.000     0.000         *         *    38.000     0.000     0.146     0.827 187
     0.000     0.000         *     1.000     2.000     6.300     0.000     1.007     0.659 187
     0.000     0.000     1.000         *         *    25.000     0.000     0.244     0.814 187
     0.000     0.000         *     0.000     0.000    12.700     0.000    -0.116     0.844 187
     0.000     0.000     1.000         *         *    24.400     0.000     0.239     0.818 188
     0.000     0.000     0.000         *         *    36.600     0.000     0.131     0.821 188
     0.000     0.000         *     0.000     0.000     6.000     0.000    -0.344     0.833 188
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.119     0.846 188
     0.000     1.000     0.000         *         *    25.000     0.000     1.274     0.591 192
     0.000     0.000     0.000         *         *    38.000     0.000     0.142     0.839 192
     0.000     0.000         *     1.000     1.000    12.400     0.000     1.058     0.654 192
     2.000     2.000         *     1.000     0.000     6.000     0.000     2.231     0.570 192
     0.000     0.000         *     0.000     0.000     6.300     1.000    -0.452     0.861 198
     0.000     0.000         *     0.000     0.000    13.000     1.000    -0.246     0.870 198
     0.000     0.000     0.000         *         *    36.800     1.000    -0.088     0.784 198
     0.000     0.000     1.000         *         *    24.500     1.000     0.872     0.571 198
     0.000     0.000         *     0.000     0.000     6.300     1.000    -0.457     0.846 199
     0.000     0.000         *     0.000     0.000    12.000     1.000    -0.259     0.858 199
     0.000     0.000     0.000         *         *    28.000     1.000    -0.167     0.809 199
     0.000     0.000     0.000         *         *    26.000     0.000     0.027     0.845 201
     0.000     0.000         *     0.000     0.000     6.000     0.000    -0.349     0.851 201
     0.000     0.000     0.000         *         *    37.700     0.000     0.146     0.830 201
     0.000     0.000         *     0.000     0.000    12.700     0.000    -0.114     0.860 201
     2.000     1.000     1.000         *         *    24.600     0.000     1.742     0.528 203
     0.000     0.000         *     0.000     0.000    12.000     0.000    -0.128     0.847 203
     0.000     0.000         *     1.000     0.000     6.100     0.000     0.566     0.716 203
     0.000     2.000     0.000         *         *    35.800     0.000     1.759     0.665 203
     0.000     0.000     0.000         *         *    26.000     1.000    -0.186     0.803 205
     0.000     0.000     1.000         *         *    36.800     1.000     0.934     0.542 205
     0.000     0.000         *     0.000     0.000     6.100     1.000    -0.468     0.865 205
     2.000     2.000         *     1.000     1.000    12.200     1.000     2.578     0.593 205
     2.000     0.000         *     0.000     0.000     6.300     1.000     0.308     0.762 206
     0.000     0.000         *     0.000     0.000    12.400     1.000    -0.251     0.862 206
     0.000     0.000     0.000         *         *    37.600     1.000    -0.061     0.774 206
     0.000     1.000     0.000         *         *    24.200     1.000     0.933     0.551 206
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.129     0.842 210
     0.000     0.000     0.000         *         *    24.300     0.000    -0.022     0.858 210
     1.000     1.000     1.000         *         *    32.100     0.000     1.677     0.511 210
     0.000     0.000         *     0.000     0.000     6.100     0.000    -0.334     0.847 210
     0.000     1.000     0.000         *         *    24.200     1.000     0.932     0.555 232
     2.000     0.000         *     0.000     0.000     6.000     1.000     0.280     0.777 232
     2.000     0.000         *     0.000     0.000    13.100     1.000     0.509     0.747 232
     0.000     0.000     1.000         *         *    36.000     1.000     0.926     0.562 232
     0.000     0.000     0.000         *         *    39.800     1.000    -0.062     0.774 234
     0.000     0.000     0.000         *         *    26.500     1.000    -0.188     0.832 234
     2.000     0.000         *     0.000     0.000    12.700     1.000     0.485     0.762 234
     0.000     0.000         *     0.000     0.000     6.300     1.000    -0.459     0.875 234
     0.000     0.000         *     0.000     1.000     6.000     0.000     0.085     0.804 235
     0.000     0.000     0.000         *         *    24.300     0.000    -0.010     0.852 235
     0.000     0.000     0.000         *         *    37.200     0.000     0.138     0.840 235
     0.000     0.000         *     1.000     1.000    12.300     0.000     1.059     0.644 235
     0.000     0.000         *     0.000     0.000    12.000     1.000    -0.257     0.868 236
     0.000     0.000     1.000         *         *    41.000     1.000     0.946     0.557 236
     0.000     1.000     0.000         *         *    25.400     1.000     0.942     0.557 236
     0.000     0.000         *     0.000     0.000     6.400     1.000    -0.451     0.867 236
     0.000     1.000     0.000         *         *    26.000     0.000     1.272     0.597 241
     0.000     0.000     0.000         *         *    38.200     0.000     0.151     0.838 241
     0.000     0.000         *     0.000     0.000    13.600     0.000    -0.109     0.859 241
     0.000     0.000         *     0.000     0.000     7.000     0.000    -0.286     0.850 241
     0.000     0.000     0.000         *         *    37.400     1.000    -0.061     0.771 244
     0.000     0.000     0.000         *         *    24.900     1.000    -0.192     0.788 244
     0.000     2.000         *     0.000     0.000     6.100     1.000     1.200     0.667 244
     0.000     0.000         *     0.000     0.000    13.600     1.000    -0.241     0.867 244
     0.000     0.000         *     0.000     0.000    13.000     0.000    -0.118     0.842 246
     0.000     0.000     0.000         *         *    38.800     0.000     0.159     0.841 246
     0.000     0.000     0.000         *         *    23.900     0.000    -0.022     0.854 246
     0.000     0.000         *     1.000     1.000     6.200     0.000     0.869     0.650 246
     2.000     1.000     1.000         *         *    36.500     1.000     1.730     0.434 266
     0.000     0.000         *     0.000     0.000     6.000     1.000    -0.480     0.851 266
     2.000     0.000     1.000         *         *    23.900     1.000     1.211     0.510 266
     0.000     0.000         *     0.000     0.000    12.400     1.000    -0.259     0.869 266
     0.000     0.000         *     0.000     0.000    13.300     1.000    -0.234     0.858 273
     0.000     0.000         *     0.000     0.000     6.600     1.000    -0.440     0.867 273
     0.000     0.000     0.000         *         *    24.300     1.000    -0.210     0.835 273
     0.000     0.000     0.000         *         *    36.900     1.000    -0.085     0.769 273
     0.000     0.000     0.000         *         *    46.000     0.000     0.232     0.812 274
     1.000     1.000     1.000         *         *    24.100     0.000     1.640     0.519 274
     2.000     0.000         *     0.000     0.000     6.900     0.000     0.427     0.764 274
     2.000     2.000         *     0.000     0.000    13.000     0.000     1.928     0.604 274
     0.000     0.000     0.000         *         *    42.200     0.000     0.197     0.814 275
     0.000     0.000     0.000         *         *    25.400     0.000     0.004     0.856 275
     0.000     0.000         *     0.000     0.000    13.100     0.000    -0.109     0.862 275
     0.000     0.000         *     0.000     0.000     6.400     0.000    -0.321     0.837 275
     0.000     0.000         *     1.000     0.000     6.600     0.000     0.586     0.724 277
     0.000     0.000     0.000         *         *    36.800     0.000     0.127     0.834 277
     0.000     0.000     0.000         *         *    23.700     0.000    -0.010     0.859 277
     0.000     0.000         *     0.000     0.000    12.400     0.000    -0.122     0.850 277
     0.000     0.000         *     0.000     0.000    12.500     0.000    -0.115     0.844 288
     0.000     0.000     0.000         *         *    24.200     0.000    -0.004     0.849 288
     0.000     0.000         *     0.000     0.000     6.100     0.000    -0.340     0.857 288
     0.000     0.000     0.000         *         *    40.100     0.000     0.161     0.827 288
     0.000     0.000     0.000         *         *    51.300     1.000     0.061     0.736 290
     0.000     1.000     0.000         *         *    25.000     1.000     0.951     0.538 290
     0.000     0.000         *     0.000     0.000    15.900     1.000    -0.196     0.853 290
     0.000     0.000         *     0.000     0.000     7.100     1.000    -0.400     0.869 290
     0.000     0.000     0.000         *         *    36.200     0.000     0.125     0.842 295
     0.000     0.000     0.000         *         *    24.500     0.000    -0.012     0.837 295
     0.000     2.000         *     0.000     2.000    12.300     0.000     1.748     0.611 295
     0.000     2.000         *     2.000     2.000     6.400     0.000     2.466     0.632 295
     0.000     0.000     0.000         *         *    25.000     0.000    -0.004     0.848 296
     0.000     0.000         *     0.000     1.000     6.700     0.000     0.137     0.802 296
     0.000     1.000     0.000         *         *    49.500     0.000     1.402     0.560 296
     0.000     0.000         *     0.000     0.000    12.700     1.000    -0.245     0.865 300
     0.000     0.000     0.000         *         *    23.800     1.000    -0.202     0.793 300
     0.000     0.000     0.000         *         *    37.800     1.000    -0.062     0.765 306
     0.000     0.000         *     0.000     0.000    12.500     1.000    -0.248     0.874 306
     0.000     0.000     0.000         *         *    25.400     1.000    -0.201     0.794 306
     0.000     0.000         *     0.000     0.000     7.000     0.000    -0.290     0.847 307
     1.000     0.000     0.000         *         *    26.200     0.000     0.643     0.754 307
     0.000     0.000     0.000         *         *    50.300     0.000     0.273     0.819 307
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.121     0.842 307
     0.000     0.000         *     1.000     1.000     6.400     0.000     0.878     0.671 308
     2.000     0.000         *     1.000     0.000    11.900     0.000     1.249     0.627 308
     0.000     0.000     0.000         *         *    40.700     0.000     0.180     0.841 308
     0.000     0.000     0.000         *         *    24.100     0.000    -0.005     0.855 308
     0.000     0.000     1.000         *         *    38.500     1.000     0.935     0.575 310
     0.000     0.000         *     0.000     0.000    13.500     1.000    -0.231     0.864 310
     0.000     0.000     0.000         *         *    24.900     1.000    -0.207     0.797 310
     0.000     0.000         *     0.000     0.000     9.000     1.000    -0.331     0.872 310
     0.000     0.000     0.000         *         *    47.300     1.000     0.022     0.749 312
     0.000     0.000     1.000         *         *    23.200     1.000     0.862     0.562 312
     0.000     0.000         *     0.000     1.000     5.900     1.000    -0.022     0.800 312
     0.000     2.000         *     2.000     1.000    12.300     1.000     2.450     0.640 312
     2.000     0.000         *     0.000     0.000    12.300     0.000     0.592     0.745 313
     0.000     0.000     0.000         *         *    24.800     0.000    -0.001     0.850 313
     0.000     0.000     0.000         *         *    39.700     0.000     0.152     0.826 313
     0.000     0.000         *     0.000     0.000     6.300     0.000    -0.321     0.859 313
     0.000     0.000         *     0.000     1.000     6.700     0.000     0.137     0.787 322
     0.000     0.000     0.000         *         *    37.500     0.000     0.139     0.824 322
     1.000     0.000     1.000         *         *    23.600     0.000     0.812     0.700 322
     0.000     0.000         *     0.000     0.000    12.400     0.000    -0.109     0.839 322
     0.000     0.000     0.000         *         *    51.900     1.000     0.069     0.743 323
     0.000     0.000         *     0.000     0.000    13.300     1.000    -0.230     0.870 323
     0.000     1.000     0.000         *         *    26.000     1.000     0.952     0.534 323
     0.000     0.000     0.000         *         *    24.300     1.000    -0.203     0.791 324
     0.000     0.000         *     0.000     0.000     6.000     1.000    -0.475     0.866 324
     0.000     0.000         *     0.000     0.000    13.900     1.000    -0.233     0.867 324
     0.000     0.000         *     0.000     0.000    13.100     0.000    -0.118     0.848 325
     1.000     2.000     2.000         *         *    23.900     0.000     2.209     0.612 325
     0.000     0.000         *     0.000     0.000     7.000     0.000    -0.292     0.855 325
     1.000     2.000     2.000         *         *    38.000     0.000     2.306     0.635 325
     0.000     0.000     0.000         *         *    25.200     1.000    -0.196     0.794 327
     0.000     0.000         *     0.000     0.000    13.000     1.000    -0.237     0.843 327
     0.000     0.000     0.000         *         *    35.300     1.000    -0.080     0.765 327
     0.000     0.000         *     0.000     0.000     6.000     1.000    -0.468     0.875 327
     0.000     0.000         *     0.000     0.000    14.500     0.000    -0.099     0.843 339
     1.000     0.000     1.000         *         *    45.500     0.000     0.986     0.670 339
     0.000     2.000     0.000         *         *    23.900     0.000     1.665     0.681 339
     0.000     0.000     0.000         *         *    30.700     0.000     0.062     0.846 353
     0.000     0.000         *     0.000     0.000    12.700     0.000    -0.117     0.852 353
     0.000     2.000     1.000         *         *    25.500     1.000     1.728     0.516 354
     1.000     1.000     2.000         *         *    35.200     1.000     2.004     0.445 354
     0.000     0.000         *     0.000     0.000     6.100     1.000    -0.465     0.870 354
     0.000     2.000         *     0.000     0.000    12.700     1.000     1.394     0.663 354
     0.000     0.000     0.000         *         *    24.900     0.000     0.001     0.845 355
     0.000     0.000         *     0.000     1.000     6.000     0.000     0.095     0.804 355
     0.000     0.000         *     0.000     0.000    12.400     0.000    -0.127     0.844 355
     0.000     0.000         *     0.000     0.000     8.000     0.000    -0.242     0.855 360
     0.000     0.000         *     0.000     0.000    12.500     0.000    -0.129     0.842 360
     1.000     0.000     0.000         *         *    23.800     0.000     0.636     0.721 360
     2.000     2.000     1.000         *         *    42.500     0.000     2.459     0.647 361
     0.000     0.000         *     0.000     0.000     6.500     0.000    -0.312     0.847 361
     2.000     1.000     0.000         *         *    24.100     0.000     1.636     0.541 361
     0.000     0.000         *     0.000     0.000    12.300     0.000    -0.115     0.854 361
     0.000     1.000     1.000         *         *    23.600     0.000     1.381     0.565 371
     0.000     2.000         *     0.000     0.000    14.000     0.000     1.492     0.633 371
     0.000     0.000         *     0.000     0.000     7.500     0.000    -0.262     0.854 371
     2.000     1.000     0.000         *         *    24.100     0.000     1.644     0.531 383
     0.000     0.000         *     0.000     0.000    11.900     0.000    -0.131     0.853 383
     2.000     2.000     2.000         *         *    57.800     0.000     2.659     0.669 383
     0.000     0.000         *     0.000     1.000     6.300     0.000     0.116     0.787 383
     0.000     0.000     0.000         *         *    24.800     1.000    -0.196     0.798 390
     0.000     0.000         *     0.000     0.000    15.100     1.000    -0.202     0.864 390
     0.000     0.000         *     0.000     0.000     7.000     1.000    -0.423     0.857 390
     1.000     0.000     0.000         *         *    36.800     1.000     0.458     0.650 390
     0.000     0.000         *     1.000     0.000     6.500     0.000     0.582     0.702 392
     0.000     0.000         *     0.000     0.000    12.500     0.000    -0.126     0.843 392
     1.000     0.000     0.000         *         *    26.800     0.000     0.653     0.750 392
     0.000     0.000         *     0.000     1.000     6.400     1.000     0.016     0.781 394
     0.000     0.000         *     1.000     0.000    11.900     1.000     0.646     0.731 394
     0.000     1.000     1.000         *         *    23.900     1.000     1.457     0.446 394
     1.000     0.000     0.000         *         *    24.000     0.000     0.627     0.736 395
     0.000     0.000         *     1.000     1.000     6.000     0.000     0.855     0.657 395
     0.000     0.000         *     0.000     0.000    12.300     0.000    -0.138     0.851 395
     0.000     0.000         *     0.000     0.000    12.800     1.000    -0.242     0.867 402
     0.000     0.000     0.000         *         *    24.800     1.000    -0.198     0.798 402
     0.000     0.000         *     0.000     2.000     6.600     1.000     0.156     0.812 402
     0.000     0.000     0.000         *         *    42.600     1.000    -0.023     0.765 402
     0.000     0.000         *     0.000     0.000    11.800     1.000    -0.254     0.867 403
     0.000     1.000     1.000         *         *    24.700     1.000     1.458     0.447 403
     0.000     0.000         *     0.000     0.000     6.500     1.000    -0.448     0.866 403
     0.000     0.000         *     0.000     0.000    12.400     0.000    -0.120     0.849 407
     0.000     0.000         *     0.000     0.000     6.900     0.000    -0.301     0.854 407
     0.000     0.000     2.000         *         *    24.800     0.000     0.344     0.805 407
     0.000     0.000         *     0.000     0.000    12.800     1.000    -0.253     0.854 408
     0.000     0.000         *     1.000     0.000     6.400     1.000     0.481     0.748 408
     0.000     0.000     0.000         *         *    26.000     1.000    -0.187     0.803 408
     0.000     0.000         *     0.000     0.000    13.500     0.000    -0.105     0.843 411
     0.000     0.000     1.000         *         *    23.600     0.000     0.235     0.812 411
     0.000     0.000         *     1.000     1.000     6.200     0.000     0.874     0.647 411
     0.000     0.000     0.000         *         *    24.200     1.000    -0.196     0.798 414
     0.000     0.000     0.000         *         *    37.400     1.000    -0.068     0.759 414
     0.000     0.000     0.000         *         *    26.200     0.000     0.009     0.849 419
     0.000     0.000         *     0.000     0.000    12.100     0.000    -0.135     0.851 419
     0.000     0.000         *     1.000     0.000     6.300     0.000     0.574     0.710 419
     0.000     0.000         *     0.000     1.000     6.100     0.000     0.102     0.785 426
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.130     0.840 426
     1.000     0.000     1.000         *         *    25.600     0.000     0.831     0.696 426
     0.000     0.000         *     0.000     0.000     6.100     0.000    -0.338     0.848 430
     2.000     0.000         *     0.000     0.000    15.300     0.000     0.630     0.734 430
     2.000     0.000     0.000         *         *    24.500     0.000     0.722     0.752 430
     2.000     0.000     0.000         *         *    39.000     0.000     0.846     0.732 430
     0.000     0.000         *     0.000     0.000     9.500     0.000    -0.179     0.835 430
     0.000     0.000         *     1.000     0.000    15.200     1.000     0.684     0.724 431
     2.000     2.000     1.000         *         *    24.200     1.000     2.024     0.490 431
     2.000     1.000     2.000         *         *    36.400     1.000     2.094     0.464 431
     0.000     0.000         *     0.000     0.000     5.600     1.000    -0.491     0.866 431
     0.000     0.000         *     0.000     0.000    11.900     1.000    -0.259     0.859 431
     2.000     0.000         *     1.000     0.000    15.000     1.000     1.211     0.643 433
     2.000     0.000         *     0.000     0.000     9.500     1.000     0.434     0.768 433
     0.000     0.000     0.000         *         *    46.200     1.000     0.017     0.759 433
     0.000     0.000         *     0.000     1.000     6.200     1.000    -0.006     0.819 433
     2.000     0.000     1.000         *         *    25.200     1.000     1.195     0.548 433
     2.000     1.000     0.000         *         *    36.800     0.000     1.697     0.537 434
     0.000     0.000         *     0.000     0.000     6.700     0.000    -0.303     0.851 434
     2.000     1.000     2.000         *         *    25.800     0.000     1.801     0.529 434
     0.000     0.000         *     0.000     0.000     6.200     0.000    -0.329     0.855 438
     0.000     0.000     0.000         *         *    36.100     0.000     0.131     0.818 438
     0.000     0.000         *     0.000     0.000    12.500     0.000    -0.120     0.849 438
     0.000     0.000     0.000         *         *    25.100     0.000     0.005     0.863 438
     0.000     0.000     0.000         *         *    36.900     0.000     0.134     0.831 443
     0.000     0.000         *     0.000     0.000     9.400     0.000    -0.194     0.836 443
     0.000     0.000     0.000         *         *    24.800     0.000    -0.001     0.837 443
     0.000     0.000         *     0.000     0.000    12.300     0.000    -0.126     0.843 443
     0.000     0.000     1.000         *         *    24.000     1.000     0.865     0.557 444
     0.000     0.000         *     0.000     0.000     6.600     1.000    -0.429     0.856 444
     0.000     0.000         *     0.000     0.000    11.600     1.000    -0.263     0.865 444
     0.000     0.000         *     0.000     0.000    11.400     0.000    -0.143     0.842 445
     0.000     0.000     0.000         *         *    25.600     0.000     0.011     0.861 445
     0.000     0.000         *     0.000     0.000    15.500     0.000    -0.085     0.852 445
     0.000     0.000         *     0.000     0.000     6.700     0.000    -0.304     0.843 445
     0.000     0.000         *     0.000     0.000    14.300     1.000    -0.225     0.861 446
     1.000     1.000     2.000         *         *    37.300     1.000     2.011     0.451 446
     0.000     0.000         *     1.000     1.000     6.100     1.000     0.792     0.658 446
     1.000     0.000     0.000         *         *    24.300     1.000     0.367     0.667 446
     0.000     0.000         *     0.000     1.000     5.600     0.000     0.074     0.799 447
     0.000     1.000     1.000         *         *    27.900     0.000     1.399     0.565 447
     0.000     0.000         *     0.000     0.000    15.900     0.000    -0.074     0.831 447
     0.000     0.000     0.000         *         *    27.500     1.000    -0.162     0.790 449
     2.000     0.000         *     0.000     0.000     8.100     1.000     0.390     0.765 449
     2.000     0.000         *     0.000     0.000    12.500     1.000     0.484     0.770 449
     0.000     1.000     0.000         *         *    42.200     1.000     1.027     0.533 449
     2.000     2.000         *     1.000     0.000    15.300     0.000     2.439     0.582 450
     2.000     2.000         *     1.000     0.000     9.200     0.000     2.331     0.569 450
     0.000     0.000         *     0.000     0.000     7.400     0.000    -0.273     0.852 450
     2.000     2.000     2.000         *         *    36.600     0.000     2.507     0.654 450
     1.000     2.000     2.000         *         *    23.800     0.000     2.212     0.621 450
     1.000     0.000     0.000         *         *    27.300     0.000     0.660     0.733 453
     0.000     0.000         *     1.000     1.000    10.000     0.000     1.016     0.643 453
     0.000     2.000         *     0.000     0.000    15.700     0.000     1.496     0.642 453
     0.000     0.000         *     0.000     0.000    12.500     1.000    -0.244     0.868 454
     0.000     0.000         *     0.000     0.000     7.600     1.000    -0.381     0.860 454
     1.000     0.000     0.000         *         *    45.100     1.000     0.508     0.637 454
     0.000     0.000     0.000         *         *    24.400     1.000    -0.201     0.818 454
     0.000     0.000     1.000         *         *    24.400     0.000     0.243     0.811 455
     0.000     2.000     2.000         *         *    44.900     0.000     2.049     0.644 455
     0.000     0.000         *     0.000     0.000    12.700     0.000    -0.131     0.837 455
     0.000     0.000         *     1.000     1.000     6.300     0.000     0.867     0.668 455
     0.000     0.000     1.000         *         *    24.600     0.000     0.242     0.819 456
     0.000     0.000         *     0.000     0.000     6.200     0.000    -0.325     0.859 456
     2.000     0.000         *     0.000     0.000    16.100     0.000     0.646     0.721 456
     2.000     0.000         *     0.000     0.000    12.500     1.000     0.492     0.753 457
     0.000     0.000     0.000         *         *    24.600     1.000    -0.191     0.799 457
     2.000     0.000         *     0.000     0.000     9.200     1.000     0.431     0.744 457
     0.000     0.000     0.000         *         *    43.000     1.000    -0.016     0.767 457
     0.000     0.000         *     0.000     0.000    13.100     0.000    -0.107     0.839 458
     0.000     0.000         *     0.000     1.000     6.400     0.000     0.104     0.799 458
     0.000     0.000     0.000         *         *    26.000     0.000     0.009     0.854 458
     0.000     0.000         *     1.000     1.000     6.500     1.000     0.805     0.684 460
     0.000     0.000         *     0.000     0.000    14.500     1.000    -0.218     0.860 460
     2.000     1.000     1.000         *         *    23.700     1.000     1.689     0.428 460
     0.000     2.000         *     0.000     0.000    12.900     0.000     1.477     0.627 463
     0.000     0.000     2.000         *         *    46.900     0.000     0.556     0.773 463
     0.000     1.000     1.000         *         *    25.300     0.000     1.394     0.561 463
     0.000     0.000         *     0.000     0.000     9.800     0.000    -0.179     0.849 463
     0.000     0.000     0.000         *         *    43.000     1.000    -0.023     0.763 464
     0.000     0.000         *     0.000     0.000     9.900     1.000    -0.304     0.858 464
     0.000     1.000     1.000         *         *    24.700     1.000     1.461     0.444 464
     0.000     0.000         *     0.000     0.000    12.700     1.000    -0.251     0.863 464
     0.000     0.000     0.000         *         *    36.700     1.000    -0.076     0.780 466
     0.000     0.000         *     1.000     0.000     6.800     1.000     0.511     0.724 466
     0.000     0.000         *     1.000     0.000    12.800     1.000     0.654     0.726 466
     0.000     0.000         *     0.000     0.000    15.500     1.000    -0.206     0.842 466
     1.000     0.000     0.000         *         *    24.700     1.000     0.372     0.667 466
     0.000     0.000         *     0.000     0.000    11.800     1.000    -0.258     0.876 468
     0.000     0.000     0.000         *         *    27.000     1.000    -0.164     0.807 468
     0.000     0.000         *     1.000     0.000     5.800     1.000     0.450     0.749 468
     0.000     2.000         *     0.000     0.000    12.400     1.000     1.389     0.660 469
     0.000     0.000         *     0.000     0.000     6.000     1.000    -0.472     0.865 469
     0.000     1.000     0.000         *         *    35.600     1.000     0.988     0.544 469
     0.000     0.000         *     0.000     0.000    12.400     1.000    -0.244     0.855 470
     0.000     0.000     1.000         *         *    24.500     1.000     0.874     0.566 470
     1.000     0.000     0.000         *         *    40.300     1.000     0.469     0.673 470
     0.000     0.000     0.000         *         *    27.900     1.000    -0.166     0.784 471
     0.000     0.000     0.000         *         *    46.700     1.000     0.013     0.759 471
     0.000     0.000         *     0.000     0.000     6.800     1.000    -0.427     0.856 471
     0.000     0.000     0.000         *         *    24.600     0.000    -0.013     0.851 472
     0.000     0.000         *     0.000     0.000     6.300     0.000    -0.324     0.855 472
     0.000     0.000         *     0.000     0.000    11.800     0.000    -0.129     0.843 472
     0.000     0.000         *     0.000     0.000    12.400     0.000    -0.125     0.835 473
     0.000     0.000     0.000         *         *    23.900     0.000    -0.018     0.848 473
     0.000     0.000         *     0.000     0.000    12.100     0.000    -0.129     0.852 474
     0.000     0.000     1.000         *         *    24.200     0.000     0.236     0.815 474
     0.000     0.000         *     0.000     0.000    12.100     1.000    -0.257     0.859 476
     2.000     2.000         *     0.000     0.000     5.900     1.000     1.679     0.612 476
     1.000     0.000     0.000         *         *    24.300     1.000     0.357     0.691 476
     1.000     0.000     0.000         *         *    38.500     0.000     0.749     0.730 477
     0.000     0.000         *     0.000     0.000    11.800     0.000    -0.140     0.833 477
     0.000     0.000         *     0.000     0.000     6.100     0.000    -0.334     0.840 477
     0.000     0.000     0.000         *         *    24.500     0.000    -0.006     0.838 477
     0.000     0.000         *     0.000     0.000    12.100     1.000    -0.254     0.862 478
     0.000     0.000     0.000         *         *    43.600     1.000    -0.012     0.766 478
     0.000     0.000         *     0.000     0.000     6.300     1.000    -0.456     0.863 478
     0.000     0.000     0.000         *         *    24.600     1.000    -0.209     0.794 478
     0.000     0.000     0.000         *         *    41.200     0.000     0.170     0.827 479
     0.000     0.000     0.000         *         *    24.400     0.000    -0.014     0.840 479
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.131     0.856 479
     0.000     0.000         *     0.000     0.000     6.200     0.000    -0.335     0.847 479
     0.000     0.000     1.000         *         *    24.200     0.000     0.234     0.801 480
     0.000     0.000         *     1.000     1.000     5.800     0.000     0.853     0.652 480
     0.000     0.000         *     0.000     0.000    11.900     0.000    -0.130     0.857 480
     0.000     0.000         *     0.000     1.000    11.800     0.000     0.321     0.772 481
     0.000     0.000     0.000         *         *    24.100     0.000    -0.007     0.850 481
     0.000     0.000         *     0.000     0.000    12.100     0.000    -0.128     0.842 483
     0.000     0.000     0.000         *         *    24.700     0.000    -0.008     0.853 483
     0.000     0.000         *     0.000     0.000     6.400     0.000    -0.317     0.858 483
     0.000     0.000     0.000         *         *    26.800     1.000    -0.178     0.775 484
     0.000     0.000         *     0.000     0.000    12.100     1.000    -0.249     0.858 484
     1.000     0.000     0.000         *         *    24.500     1.000     0.375     0.667 485
     0.000     0.000         *     0.000     1.000     6.500     1.000     0.015     0.804 485
     0.000     0.000         *     0.000     0.000     5.900     0.000    -0.349     0.850 486
     0.000     1.000     2.000         *         *    24.300     0.000     1.447     0.546 486
     0.000     0.000         *     0.000     0.000    12.300     0.000    -0.123     0.851 486
     0.000     0.000         *     0.000     0.000    12.200     0.000    -0.123     0.856 487
     0.000     0.000         *     1.000     0.000     6.400     0.000     0.572     0.719 487
     0.000     0.000     1.000         *         *    23.800     0.000     0.237     0.796 487
     0.000     0.000         *     0.000     0.000     6.400     1.000    -0.449     0.848 488
     0.000     0.000         *     0.000     0.000    12.400     1.000    -0.255     0.846 488
     0.000     0.000     0.000         *         *    24.400     1.000    -0.196     0.780 488
     0.000     1.000     0.000         *         *    24.100     0.000     1.272     0.573 489
     0.000     0.000         *     0.000     0.000    12.100     0.000    -0.130     0.852 489
     0.000     0.000         *     0.000     0.000     8.000     0.000    -0.247     0.853 489
     0.000     0.000         *     0.000     0.000     6.200     1.000    -0.458     0.875 491
     0.000     1.000     0.000         *         *    23.800     1.000     0.932     0.554 491
     0.000     0.000         *     0.000     0.000    12.300     1.000    -0.262     0.850 491
     0.000     0.000     1.000         *         *    32.300     0.000     0.329     0.789 492
     2.000     0.000         *     0.000     0.000    11.800     0.000     0.579     0.737 492
     0.000     0.000         *     0.000     0.000    12.200     1.000    -0.259     0.860 495
     0.000     0.000     0.000         *         *    24.100     1.000    -0.205     0.797 495
     0.000     0.000         *     0.000     0.000     6.100     1.000    -0.462     0.868 495
     0.000     0.000     0.000         *         *    23.700     1.000    -0.216     0.801 496
     0.000     0.000         *     0.000     0.000    12.300     1.000    -0.249     0.869 496
     0.000     0.000     1.000         *         *    23.800     0.000     0.236     0.822 497
     0.000     0.000         *     0.000     0.000    12.000     0.000    -0.132     0.843 497
     0.000     0.000         *     0.000     0.000    12.300     0.000    -0.122     0.848 498
     0.000     0.000     0.000         *         *    24.400     0.000    -0.016     0.868 498
